('Total Revenue', '293,812,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         1070353 function calls (1043105 primitive calls) in 2.346 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 typing.py:2879(SupportsComplex)
        2    0.000    0.000    0.000    0.000 request.py:373(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 element.py:314(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 _synchronization.py:294(Semaphore)
        1    0.000    0.000    0.000    0.000 typing.py:2868(SupportsFloat)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        2    0.000    0.000    0.000    0.000 request.py:377(has_header)
        1    0.000    0.000    0.000    0.000 _readers.py:149(__init__)
        1    0.000    0.000    0.000    0.000 _os.py:487(DirEntryInfo)
        1    0.000    0.000    0.000    0.000 asgi.py:55(ASGIResponseStream)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1106(_resolve_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:1343(__init__)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:109(AsyncContextManagerMixin)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:1009(getincrementaldecoder)
        1    0.000    0.000    0.000    0.000 typing.py:1665(_TupleType)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 _urls.py:299(fragment)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        2    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        1    0.000    0.000    0.000    0.000 _client.py:433(_merge_queryparams)
        1    0.000    0.000    0.000    0.000 __init__.py:439(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        7    0.000    0.000    0.000    0.000 cookiejar.py:1124(return_ok_verifiability)
        1    0.000    0.000    0.000    0.000 _synchronization.py:82(Event)
        1    0.000    0.000    0.000    0.000 __init__.py:286(LogRecord)
        1    0.000    0.000    0.000    0.000 _common.py:80(_)
        1    0.000    0.000    0.000    0.000 _tasks.py:27(TaskStatus)
        1    0.000    0.000    0.000    0.000 ssl.py:441(_encode_hostname)
        1    0.000    0.000    0.000    0.000 element.py:1681(Doctype)
        1    0.000    0.000    0.000    0.000 css_match.py:1562(SoupSieve)
        2    0.000    0.000    0.000    0.000 _client.py:760(_transport_for_url)
        6    0.000    0.000    0.000    0.000 functools.py:500(_unwrap_partial)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:205(quote)
        2    0.000    0.000    0.000    0.000 __init__.py:451(__init__)
        1    0.000    0.000    0.000    0.000 _testing.py:11(TestRunner)
        1    0.000    0.000    0.000    0.000 _streams.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 __init__.py:276(_from_parsed_string)
        1    0.000    0.000    0.000    0.000 default.py:279(AsyncHTTPTransport)
        2    0.000    0.000    0.000    0.000 inspect.py:308(_has_coroutine_mark)
        7    0.000    0.000    0.000    0.000 typing.py:777(<genexpr>)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 __init__.py:187(HTTPMethod)
        1    0.000    0.000    0.000    0.000 _adapters.py:81(ChildPath)
        1    0.000    0.000    0.000    0.000 typing.py:1974(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 _content.py:186(encode_request)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 calendar.py:77(Day)
        1    0.000    0.000    0.000    0.000 typing.py:2901(SupportsIndex)
        1    0.000    0.000    0.000    0.000 _sockets.py:347(UNIXDatagramSocket)
        3    0.000    0.000    0.000    0.000 typing.py:3109(_namedtuple_mro_entries)
        2    0.000    0.000    0.000    0.000 _parser.py:295(seek)
        6    0.000    0.000    0.000    0.000 _content.py:35(__iter__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:411(__subclasshook__)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 filter.py:44(ElementFilter)
        2    0.000    0.000    0.000    0.000 {built-in method posix._path_splitroot_ex}
        1    0.000    0.000    0.000    0.000 _auth.py:22(Auth)
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 _client.py:125(ClientState)
        1    0.000    0.000    0.000    0.000 _decoders.py:317(flush)
       20    0.000    0.000    0.000    0.000 inspect.py:3045(return_annotation)
        7    0.000    0.000    0.000    0.000 typing.py:1717(<genexpr>)
        1    0.000    0.000    0.000    0.000 _util.py:107(Sentinel)
        6    0.000    0.000    0.000    0.000 typing.py:2974(<genexpr>)
        4    0.000    0.000    0.000    0.000 inspect.py:188(ismethod)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 __init__.py:511(StringTemplateStyle)
        2    0.000    0.000    0.000    0.000 _models.py:619(reason_phrase)
        1    0.000    0.000    0.000    0.000 threading.py:1308(_make_invoke_excepthook)
        7    0.000    0.000    0.000    0.000 cookiejar.py:1148(return_ok_port)
        1    0.000    0.000    0.000    0.000 _colorize.py:189(__annotate__)
        1    0.000    0.000    0.000    0.000 _py_warnings.py:681(deprecated)
        1    0.000    0.000    0.000    0.000 _sockets.py:902(TCPConnectable)
        1    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 __init__.py:203(Formatter)
        1    0.000    0.000    0.000    0.000 ssl.py:665(verify_flags)
        1    0.000    0.000    0.000    0.000 __init__.py:1120(__init__)
        1    0.000    0.000    0.000    0.000 css_parser.py:360(_Selector)
        1    0.000    0.000    0.000    0.000 codeop.py:104(Compile)
        1    0.000    0.000    0.000    0.000 typing.py:1601(__init__)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        2    0.000    0.000    0.000    0.000 <frozen codecs>:263(__init__)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 typing.py:3641(<generic parameters of reveal_type>)
        1    0.000    0.000    0.000    0.000 __init__.py:44(FrameInfo)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 _urls.py:233(netloc)
        1    0.000    0.000    0.000    0.000 request.py:1769(ftpwrapper)
        1    0.000    0.000    0.000    0.000 _sockets.py:184(SocketStream)
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
        3    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
        1    0.000    0.000    0.000    0.000 __init__.py:1272(_StderrHandler)
        1    0.000    0.000    0.000    0.000 lowlevel.py:104(RunvarToken)
        1    0.000    0.000    0.000    0.000 base.py:59(AsyncNetworkStream)
        4    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        3    0.000    0.000    0.000    0.000 {built-in method select.poll}
        2    0.000    0.000    0.000    0.000 typing.py:351(_deduplicate)
        2    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        1    0.000    0.000    0.000    0.000 selectors.py:281(SelectSelector)
        6    0.000    0.000    0.000    0.000 _models.py:162(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:79(_Lock)
        1    0.000    0.000    0.000    0.000 _sockets.py:928(UNIXConnectable)
        7    0.000    0.000    0.000    0.000 http11.py:288(is_idle)
        1    0.000    0.000    0.000    0.000 _content.py:67(AsyncIteratorByteStream)
        1    0.000    0.000    0.000    0.000 request.py:1347(HTTPHandler)
        1    0.000    0.000    0.000    0.000 typing.py:1600(_DeprecatedGenericAlias)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 _multipart.py:70(DataField)
        1    0.000    0.000    0.000    0.000 wsgi.py:44(WSGITransport)
        1    0.000    0.000    0.000    0.000 request.py:1050(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1278(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1836(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2277(IPv6Network)
        3    0.000    0.000    0.000    0.000 cookiejar.py:996(set_ok_name)
        1    0.000    0.000    0.000    0.000 traceback.py:981(_ExceptionPrintContext)
        3    0.000    0.000    0.000    0.000 formatter.py:221(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1019(NoExtraItemsType)
        1    0.000    0.000    0.000    0.000 typing.py:576(_AnyMeta)
        1    0.000    0.000    0.000    0.000 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 random.py:888(SystemRandom)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1483(IPv4Network)
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        1    0.000    0.000    0.000    0.000 _sockets.py:379(ConnectedUNIXDatagramSocket)
        3    0.000    0.000    0.000    0.000 typing.py:3752(override)
        1    0.000    0.000    0.000    0.000 typing.py:2964(NamedTupleMeta)
        2    0.000    0.000    0.000    0.000 _headers.py:107(__bool__)
        1    0.000    0.000    0.000    0.000 _decoders.py:85(GZipDecoder)
        1    0.000    0.000    0.000    0.000 __init__.py:736(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 _headers.py:77(Headers)
        1    0.000    0.000    0.000    0.000 _base.py:563(Executor)
        1    0.000    0.000    0.000    0.000 base.py:14(NetworkStream)
        1    0.000    0.000    0.000    0.000 typing.py:1615(_CallableGenericAlias)
        1    0.000    0.000    0.000    0.000 header.py:184(Header)
        1    0.000    0.000    0.000    0.000 _urls.py:150(username)
        1    0.000    0.000    0.000    0.000 _models.py:1243(_CookieCompatRequest)
        1    0.000    0.000    0.000    0.000 anyio.py:21(AnyIOStream)
        1    0.000    0.000    0.001    0.001 ssl.py:430(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1679(_UnionGenericAliasMeta)
        1    0.000    0.000    0.000    0.000 decoder.py:262(JSONDecoder)
        1    0.000    0.000    0.000    0.000 __init__.py:815(Filterer)
        4    0.000    0.000    0.000    0.000 _decoders.py:49(decode)
        4    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _models.py:1205(update)
        1    0.000    0.000    0.000    0.000 _synchronization.py:154(AsyncSemaphore)
        1    0.000    0.000    0.000    0.000 _adapters.py:12(__init__)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 sync.py:120(SyncStream)
        3    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _synchronization.py:46(LockStatistics)
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _fileio.py:204(_PathIterator)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:361(prepare_markup)
        1    0.000    0.000    0.000    0.000 typing.py:2091(Protocol)
        1    0.000    0.000    0.000    0.000 _utils.py:120(URLPattern)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 __init__.py:164(joinpath)
        1    0.000    0.000    0.000    0.000 __init__.py:2186(PyZipFile)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1777(FileCookieJar)
        1    0.000    0.000    0.000    0.000 {method 'selected_alpn_protocol' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 typing.py:424(_Sentinel)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        4    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 codeop.py:125(CommandCompiler)
        1    0.000    0.000    0.000    0.000 parse.py:782(parse_qsl)
        1    0.000    0.000    0.000    0.000 _typing.py:45(_RegularExpressionProtocol)
        1    0.000    0.000    0.000    0.000 _config.py:201(Proxy)
        1    0.000    0.000    0.000    0.000 _synchronization.py:113(AsyncEvent)
        1    0.000    0.000    0.000    0.000 threading.py:1054(_set_native_id)
        1    0.000    0.000    0.000    0.000 __init__.py:1155(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 _synchronization.py:28(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 _streams.py:58(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 glob.py:539(_PathGlobber)
        1    0.000    0.000    0.000    0.000 threading.py:459(Semaphore)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 cookiejar.py:842(CookiePolicy)
        4    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 __init__.py:1354(disable)
        1    0.000    0.000    0.000    0.000 _streams.py:104(ObjectStream)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        2    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        2    0.000    0.000    0.000    0.000 _urls.py:195(raw_host)
        1    0.000    0.000    0.000    0.000 request.py:803(HTTPPasswordMgr)
       13    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _streams.py:124(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 request.py:613(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 typing.py:165(_LazyAnnotationLib)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1161(create_module)
        2    0.000    0.000    0.000    0.000 __init__.py:1302(__init__)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:518(AddressList)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        1    0.000    0.000    0.000    0.000 mock.py:85(AsyncMockStream)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 _py_warnings.py:344(_OptionError)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        3    0.000    0.000    0.000    0.000 _urlparse.py:395(normalize_port)
        1    0.000    0.000    0.000    0.000 _client.py:162(BoundAsyncStream)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 _auth.py:113(FunctionAuth)
        1    0.000    0.000    0.000    0.000 calendar.py:200(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:86(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 _streams.py:198(Listener)
        1    0.000    0.000    0.000    0.000 _colorize.py:210(__annotate__)
        4    0.000    0.000    0.000    0.000 <string>:5(__eq__)
        5    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 models.py:316(CliDetectionResult)
        1    0.000    0.000    0.000    0.000 element.py:171(AttributeValueWithCharsetSubstitution)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        3    0.000    0.000    0.000    0.000 cookiejar.py:984(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 _writers.py:101(ChunkedWriter)
        2    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:46(__getattr__)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1017(is_package)
        1    0.000    0.000    0.000    0.000 _colorize.py:201(__annotate__)
        1    0.000    0.000    0.000    0.000 __init__.py:11(AsyncHTTP2Connection)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1076(set_ok_port)
        1    0.000    0.000    0.000    0.000 ipaddress.py:558(_BaseAddress)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:16(exists)
        1    0.000    0.000    0.000    0.000 _models.py:142(ByteStream)
        1    0.000    0.000    0.000    0.000 subprocess.py:169(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 header.py:545(_Accumulator)
        1    0.000    0.000    0.000    0.000 parser.py:75(BytesParser)
        1    0.000    0.000    0.000    0.000 selectors.py:210(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 typing.py:496(_Final)
        2    0.000    0.000    0.000    0.000 _models.py:595(request)
        1    0.000    0.000    0.000    0.000 __init__.py:55(_TemplatePattern)
        1    0.000    0.000    0.000    0.000 __init__.py:1683(addHandler)
        1    0.000    0.000    0.000    0.000 _auth.py:343(_DigestAuthChallenge)
        1    0.000    0.000    0.000    0.000 calendar.py:450(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 typing.py:588(Any)
        1    0.000    0.000    0.000    0.000 readers.py:38(ZipReader)
        1    0.000    0.000    0.000    0.000 _synchronization.py:60(ConditionStatistics)
        2    0.000    0.000    0.000    0.000 _urls.py:134(raw_scheme)
        6    0.000    0.000    0.000    0.000 signal.py:50(_wraps)
        1    0.000    0.000    0.000    0.000 threading.py:546(BoundedSemaphore)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1174(exec_module)
        1    0.000    0.000    0.000    0.000 feedparser.py:533(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 css_types.py:310(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:174(search)
        1    0.000    0.000    0.000    0.000 __init__.py:67(TrioBackend)
        1    0.000    0.000    0.000    0.000 sync.py:187(SyncBackend)
        1    0.000    0.000    0.000    0.000 selectors.py:426(EpollSelector)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        4    0.000    0.000    0.000    0.000 _urls.py:217(port)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1409(_DeleteDummyThreadOnDel)
        1    0.000    0.000    0.000    0.000 typing.py:1731(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 memory.py:30(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 _models.py:161(Origin)
        1    0.000    0.000    0.000    0.000 calendar.py:330(TextCalendar)
        1    0.000    0.000    0.000    0.000 base.py:36(NetworkBackend)
        1    0.000    0.000    0.000    0.000 typing.py:1720(_LiteralGenericAlias)
        1    0.000    0.000    0.000    0.000 readers.py:22(FileReader)
        1    0.000    0.000    0.000    0.000 request.py:877(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 _base.py:53(_Waiter)
        1    0.000    0.000    0.000    0.000 css_parser.py:323(SpecialPseudoPattern)
        1    0.000    0.000    0.000    0.000 typing.py:1701(_UnionGenericAlias)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 _base.py:105(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 wsgi.py:30(WSGIByteStream)
        1    0.000    0.000    0.000    0.000 __init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 calendar.py:587(different_locale)
        4    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        1    0.000    0.000    0.000    0.000 client.py:188(HTTPMessage)
        1    0.000    0.000    0.000    0.000 _readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(HTTPProxy)
        1    0.000    0.000    0.000    0.000 lowlevel.py:68(EventLoopToken)
        1    0.000    0.000    0.000    0.000 _base.py:68(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:19(EventStatistics)
        1    0.000    0.000    0.000    0.000 _client.py:139(BoundSyncStream)
        1    0.000    0.000    0.000    0.000 __init__.py:94(__init__)
        1    0.000    0.000    0.000    0.000 _util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 request.py:1567(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:778(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:751(LZMACompressor)
        1    0.000    0.000    0.000    0.000 element.py:239(XMLAttributeDict)
        1    0.000    0.000    0.000    0.000 element.py:137(NamespacedAttribute)
        1    0.000    0.000    0.000    0.000 request.py:1229(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 css_types.py:147(Namespaces)
        1    0.000    0.000    0.000    0.000 _typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _models.py:316(Request)
        1    0.000    0.000    0.000    0.000 _config.py:159(Limits)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._make_thread_handle}
        1    0.000    0.000    0.000    0.000 base.py:14(BaseTransport)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:232(Lock)
        1    0.000    0.000    0.000    0.000 __init__.py:83(InitializedState)
        1    0.000    0.000    0.000    0.000 traceback.py:98(_Sentinel)
        1    0.000    0.000    0.000    0.000 _streams.py:167(ByteStream)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:4210(Sentinel)
        1    0.000    0.000    0.000    0.000 _synchronization.py:93(AsyncThreadLock)
        1    0.000    0.000    0.000    0.000 _streams.py:155(ByteSendStream)
        1    0.000    0.000    0.000    0.000 css_parser.py:303(SelectorPattern)
        1    0.000    0.000    0.000    0.000 idna.py:178(Codec)
        1    0.000    0.000    0.000    0.000 _parser.py:100(checkgroup)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 _streams.py:214(ObjectStreamConnectable)
        1    0.000    0.000    0.000    0.000 _synchronization.py:72(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 _multipart.py:115(FileField)
        1    0.000    0.000    0.000    0.000 _synchronization.py:280(Event)
        1    0.000    0.000    0.000    0.000 base.py:81(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 __init__.py:176(FastLookup)
        1    0.000    0.000    0.000    0.000 _events.py:40(__annotate__)
        2    0.000    0.000    0.000    0.000 _models.py:1267(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1083(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 request.py:1020(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 css_types.py:323(SelectorLang)
        1    0.000    0.000    0.000    0.000 calendar.py:651(_CLIDemoCalendar)
        1    0.000    0.000    0.000    0.000 default.py:121(ResponseStream)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        2    0.000    0.000    0.000    0.000 _models.py:606(request)
        1    0.000    0.000    0.000    0.000 element.py:3187(ResultSet)
        1    0.000    0.000    0.000    0.000 errors.py:94(HeaderMissingRequiredValue)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 _os.py:394(_WindowsPathInfo)
        1    0.000    0.000    0.000    0.000 socket.py:529(type)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(PlaceHolder)
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(BrokenWorkerInterpreter)
        1    0.000    0.000    0.000    0.000 _readers.py:122(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 __init__.py:1830(RootLogger)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1024(__new__)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 util.py:27(SelectorSyntaxError)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        2    0.000    0.000    0.000    0.000 _urlparse.py:447(normalize_path)
        2    0.000    0.000    0.000    0.000 __init__.py:1308(append)
        7    0.000    0.000    0.000    0.000 _synchronization.py:312(__exit__)
        1    0.000    0.000    0.000    0.000 _common.py:81(__annotate__)
        1    0.000    0.000    0.000    0.000 client.py:1526(IncompleteRead)
        7    0.000    0.000    0.000    0.000 _synchronization.py:309(__enter__)
        1    0.000    0.000    0.000    0.000 http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3847(Doc)
        1    0.000    0.000    0.000    0.000 message.py:1212(EmailMessage)
        1    0.000    0.000    0.000    0.000 typing.py:569(_TypedCacheSpecialForm)
        1    0.000    0.000    0.000    0.000 selectors.py:414(PollSelector)
        1    0.000    0.000    0.000    0.000 from_thread.py:177(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 formatter.py:193(HTMLFormatter)
        4    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 typing.py:3661(<generic parameters of __call__>)
        4    0.000    0.000    0.000    0.000 functools.py:1101(__set_name__)
        1    0.000    0.000    0.000    0.000 __init__.py:884(_SharedFile)
        1    0.000    0.000    0.000    0.000 css_types.py:298(SelectorNth)
        1    0.000    0.000    0.000    0.000 _auth.py:145(NetRCAuth)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 _readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 asgi.py:63(ASGITransport)
        2    0.000    0.000    0.000    0.000 _models.py:591(elapsed)
        1    0.000    0.000    0.000    0.000 _config.py:132(as_dict)
        1    0.000    0.000    0.000    0.000 request.py:1452(FileHandler)
        1    0.000    0.000    0.000    0.000 errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        2    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        1    0.000    0.000    0.000    0.000 _tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 errors.py:60(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1290(_sanity_check)
        1    0.000    0.000    0.000    0.000 _warnings.py:26(MarkupResemblesLocatorWarning)
        1    0.000    0.000    0.000    0.000 errors.py:108(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 __init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 __init__.py:927(_Tellable)
        1    0.000    0.000    0.000    0.000 _urls.py:612(__bool__)
        1    0.000    0.000    0.000    0.000 _streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 threading.py:1438(_DummyThread)
        1    0.000    0.000    0.000    0.000 errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 _decoders.py:36(ContentDecoder)
        1    0.000    0.000    0.000    0.000 _contextmanagers.py:13(_SupportsCtxMgr)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 _writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 _urlparse.py:177(netloc)
        2    0.000    0.000    0.000    0.000 typing.py:1716(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 _common.py:86(__annotate__)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 _models.py:1261(_CookieCompatResponse)
